X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5624899;-3,368584;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5624899;-3,368584;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5624899;-3,368584;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5749083;-3,317198;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5606612;-3,277031;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5464141;-3,240788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5321671;-3,20847;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,51792;-3,180075;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,503673;-3,155604;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,503673;-3,155604;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,503673;-3,155604;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,503673;-3,155604;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,503673;-3,155604;0;Jump
