X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5576372;-3,489193;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5715951;-3,429954;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,585553;-3,374639;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,572787;-3,330549;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,560021;-3,290382;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,547255;-3,254139;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,534489;-3,22182;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,521723;-3,193426;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,521723;-3,193426;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,521723;-3,193426;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5390691;-3,171788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5390691;-3,171788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5390691;-3,171788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5390691;-3,171788;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5564153;-3,154074;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5564153;-3,154074;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5564153;-3,154074;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5737614;-3,140284;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5737614;-3,140284;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5737614;-3,140284;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5737614;-3,140284;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5911075;-3,130418;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5911075;-3,130418;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5911075;-3,130418;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5911075;-3,130418;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6084537;-3,124476;0;Jump
