X,Y,Attack1,Attack2,Ability,Boss
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,1,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,1,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,1,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,880457,-3,945924,0,0,0,0
-1,852027,-3,945924,0,0,0,0
-1,852027,-3,945924,0,0,0,0
-1,852027,-3,945924,0,0,0,0
-1,852027,-3,945924,0,0,0,0
-1,823597,-3,945924,0,0,0,0
-1,823597,-3,945924,0,0,0,0
-1,823597,-3,945924,0,0,0,0
-1,823597,-3,945924,0,0,0,0
-1,823597,-3,945924,0,1,0,0
-1,795166,-3,945924,0,0,0,0
-1,795166,-3,945924,0,0,0,0
-1,795166,-3,945924,0,0,0,0
-1,795166,-3,945924,0,0,0,0
-1,795166,-3,945924,0,0,0,0
-1,795166,-3,945924,0,0,0,0
-1,766736,-3,945924,0,0,0,0
-1,766736,-3,945924,0,0,0,0
-1,766736,-3,945924,0,0,0,0
-1,766736,-3,945924,0,0,0,0
-1,738306,-3,945924,0,0,0,0
-1,738306,-3,945924,0,0,0,0
-1,738306,-3,945924,0,0,0,0
-1,738306,-3,945924,0,0,0,0
-1,738306,-3,945924,0,0,0,0
-1,709875,-3,945924,0,0,0,0
-1,709875,-3,945924,0,0,0,0
-1,709875,-3,945924,0,0,0,0
-1,709875,-3,945924,0,0,0,0
-1,709875,-3,945924,0,0,0,0
-1,681445,-3,945924,0,0,0,0
-1,681445,-3,945924,0,0,0,0
-1,681445,-3,945924,0,0,0,0
-1,681445,-3,945924,0,0,0,0
-1,681445,-3,945924,0,0,0,0
-1,681445,-3,945924,0,0,0,0
-1,653015,-3,945924,0,0,0,0
-1,653015,-3,945924,0,0,0,0
-1,653015,-3,945924,0,0,0,0
-1,653015,-3,945924,0,0,0,0
-1,653015,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,1,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
-1,624584,-3,945924,0,0,0,0
