X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5030519;-3,615449;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,515527;-3,548361;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,528002;-3,485197;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,540477;-3,425957;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,552952;-3,370641;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,565427;-3,319249;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5512357;-3,279077;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5512357;-3,279077;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5370443;-3,242829;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5370443;-3,242829;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5370443;-3,242829;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,522853;-3,210504;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,522853;-3,210504;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,522853;-3,210504;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,522853;-3,210504;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5086617;-3,182104;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5086617;-3,182104;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5086617;-3,182104;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5086617;-3,182104;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,4944704;-3,157628;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,4944704;-3,157628;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,4944704;-3,157628;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,4944704;-3,157628;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5104466;-3,139902;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5104466;-3,139902;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5104466;-3,139902;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5264228;-3,1261;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5264228;-3,1261;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5264228;-3,1261;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5264228;-3,1261;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,542399;-3,116222;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,542399;-3,116222;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,542399;-3,116222;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,542399;-3,116222;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5583752;-3,110268;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5743514;-3,108238;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,5872719;-3,109291;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6001924;-3,114268;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6001924;-3,114268;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6001924;-3,114268;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6131129;-3,123169;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6131129;-3,123169;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6131129;-3,123169;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6131129;-3,123169;0;Jump
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,6260334;-3,135994;0;Jump
