X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.119543;-3.307143;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.13862;-3.357317;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.157698;-3.411415;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.176775;-3.469436;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.17707;-3.523509;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.177364;-3.581505;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.177658;-3.643425;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.177952;-3.70927;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.178246;-3.779038;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.188601;-3.846241;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.198956;-3.917367;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.209311;-3.992418;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.219666;-3.910508;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.230021;-3.832523;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.245211;-3.762816;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.260401;-3.697033;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.275591;-3.635175;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.290781;-3.57724;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.305971;-3.523229;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.325971;-3.464603;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.345971;-3.4099;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.365971;-3.359122;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.385971;-3.312267;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.405971;-3.269336;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.408068;-3.235571;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.410166;-3.20573;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.412264;-3.179813;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.414362;-3.15782;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.416459;-3.139751;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.423123;-3.116614;0;Shoot
-3.131397;-3.945924;0;0;0;0;0;0;0;0;-1.429787;-3.0974;0;Shoot
-3.102967;-3.945924;0;0;0;0;0;0;0;0;-1.436451;-3.082111;0;Shoot
-3.074536;-3.945924;0;0;0;0;0;0;0;0;-1.443115;-3.070745;0;Shoot
-3.046106;-3.945924;0;0;0;0;0;0;0;0;-1.449778;-3.063303;0;Shoot
-3.017675;-3.945924;0;0;0;0;0;0;0;0;-1.459322;-3.074467;0;Shoot
-2.989245;-3.945924;0;0;0;0;0;0;0;0;-1.468867;-3.089556;0;Shoot
-2.960814;-3.945924;0;0;0;0;0;0;0;0;-1.478411;-3.108568;0;Shoot
-2.932384;-3.945924;0;0;0;0;0;0;0;0;-1.487955;-3.131504;0;Shoot
-2.903954;-3.945924;0;0;0;0;0;0;0;0;-1.497499;-3.158364;0;Shoot
-2.875523;-3.945924;0;0;0;0;0;0;0;0;-1.499245;-3.197793;0;Shoot
-2.847093;-3.945924;0;0;0;0;0;0;0;0;-1.500991;-3.241147;0;Shoot
-2.818662;-3.945924;0;0;0;0;0;0;0;0;-1.502737;-3.288424;0;Shoot
-2.790232;-3.945924;0;0;0;0;0;0;0;0;-1.504483;-3.339625;0;Shoot
-2.761801;-3.945924;0;0;0;0;0;0;0;0;-1.506229;-3.39475;0;Shoot
-2.733371;-3.945924;0;0;0;0;0;0;0;0;-1.519294;-3.449301;0;Shoot
-2.70494;-3.945924;0;0;0;0;0;0;0;0;-1.532359;-3.507775;0;Shoot
-2.67651;-3.945924;0;0;0;0;0;0;0;0;-1.545425;-3.570173;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.55849;-3.636495;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.571555;-3.706742;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.563468;-3.789309;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.55538;-3.875801;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.547292;-3.966216;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.539204;-3.903596;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.531116;-3.8449;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.534361;-3.779746;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.537607;-3.718516;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.540852;-3.66121;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.544098;-3.607828;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.547343;-3.55837;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.551958;-3.507166;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.556572;-3.459886;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.561187;-3.416529;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.565801;-3.377097;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.570416;-3.341588;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.578313;-3.300531;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.586209;-3.263397;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.594106;-3.230187;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.602003;-3.200902;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.6099;-3.17554;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.599491;-3.162472;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.589082;-3.153329;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.578674;-3.148109;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.568265;-3.146814;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.557856;-3.149442;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.57019;-3.159961;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.582523;-3.174404;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.594856;-3.192772;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.607189;-3.215063;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.619522;-3.241278;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.623852;-3.26092;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.628181;-3.284485;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.63251;-3.311975;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.63684;-3.343388;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.641169;-3.378726;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.65032;-3.427793;0;Shoot
-2.648079;-3.945924;0;0;0;0;0;0;0;0;-1.659471;-3.480785;0;Shoot
-2.648079;-3.797696;0;0;0;0;0;0;0;0;-1.677774;-3.598541;0;Shoot
-2.648079;-3.604784;0;0;0;0;0;0;0;0;-1.719806;-3.805553;0;Shoot
-2.648079;-3.402504;0;0;0;0;0;0;0;0;-1.774601;-3.814074;0;Shoot
-2.648079;-3.324908;0;0;0;0;0;0;0;0;-1.785546;-3.679052;0;Shoot
-2.648079;-3.291996;0;0;0;0;0;0;0;0;-1.791019;-3.617428;0;Shoot
-2.648079;-3.263008;0;0;0;0;0;0;0;0;-1.796492;-3.559727;0;Shoot
-2.648079;-3.263008;0;0;0;0;0;0;1;0;-1.796492;-3.559727;0;Jump
-2.648079;-3.237944;0;0;0;0;0;0;1;0;-1.801818;-3.497832;0;Jump
-2.648079;-3.216804;0;0;0;0;0;0;1;0;-1.807145;-3.439861;0;Jump
-2.648079;-3.199588;0;0;0;0;0;0;1;0;-1.812471;-3.385814;0;Jump
-2.648079;-3.186296;0;0;0;0;0;0;1;0;-1.817798;-3.335691;0;Jump
-2.648079;-3.176928;0;0;0;0;0;0;1;0;-1.823124;-3.289492;0;Jump
-2.648079;-3.171484;0;0;0;0;0;0;1;0;-1.827312;-3.260531;0;Jump
-2.648079;-3.169964;0;0;0;0;0;0;1;0;-1.831501;-3.235494;0;Jump
-2.648079;-3.172368;0;0;0;0;0;0;1;0;-1.835689;-3.214381;0;Jump
-2.648079;-3.178695;0;0;0;0;0;0;1;0;-1.839877;-3.197192;0;Jump
-2.648079;-3.188947;0;0;0;0;0;0;1;0;-1.844065;-3.183927;0;Jump
-2.648079;-3.203123;0;0;0;0;0;0;1;0;-1.840601;-3.166866;0;Jump
-2.648079;-3.221223;0;0;0;0;0;0;1;0;-1.837136;-3.153729;0;Jump
-2.648079;-3.243247;0;0;0;0;0;0;1;0;-1.833671;-3.144516;0;Jump
-2.648079;-3.269195;0;0;0;0;0;0;1;0;-1.830207;-3.139227;0;Jump
-2.648079;-3.299067;0;0;0;0;0;0;1;0;-1.826742;-3.137861;0;Jump
-2.648079;-3.332863;0;0;0;0;0;0;1;0;-1.828132;-3.142276;0;Jump
-2.648079;-3.370583;0;0;0;0;0;0;1;0;-1.829521;-3.150614;0;Jump
-2.648079;-3.412227;0;0;0;0;0;0;1;0;-1.830911;-3.162877;0;Jump
-2.648079;-3.457795;0;0;0;0;0;0;1;0;-1.8323;-3.179063;0;Jump
-2.648079;-3.507287;0;0;0;0;0;0;1;0;-1.83369;-3.199173;0;Jump
-2.648079;-3.560703;0;0;0;0;0;0;1;0;-1.83559;-3.225152;0;Jump
-2.648079;-3.618043;0;0;0;0;0;0;1;0;-1.83749;-3.255055;0;Jump
-2.648079;-3.679307;0;0;0;0;0;0;1;0;-1.83939;-3.288882;0;Jump
-2.648079;-3.744495;0;0;0;0;0;0;1;0;-1.84129;-3.326632;0;Jump
-2.648079;-3.813607;0;0;0;0;0;0;1;0;-1.84319;-3.368307;0;Jump
-2.648079;-3.886643;0;0;0;0;0;0;1;0;-1.840277;-3.41751;0;Jump
-2.648079;-3.963603;0;0;0;0;0;0;1;0;-1.837364;-3.470637;0;Jump
-2.648079;-3.956974;0;0;0;0;0;0;1;0;-1.834451;-3.527687;0;Jump
-2.619649;-3.955583;0;0;0;0;0;0;1;0;-1.831538;-3.588662;0;Jump
-2.619649;-3.955583;0;0;0;0;0;0;0;0;-1.831538;-3.588662;0;Shoot
-2.591218;-3.95447;0;0;0;0;0;0;0;0;-1.828625;-3.653561;0;Shoot
-2.562788;-3.95358;0;0;0;0;0;0;0;0;-1.836661;-3.726594;0;Shoot
-2.562788;-3.952868;0;0;0;0;0;0;0;0;-1.844696;-3.803551;0;Shoot
-2.562788;-3.952298;0;0;0;0;0;0;0;0;-1.852731;-3.884432;0;Shoot
-2.562788;-3.951842;0;0;0;0;0;0;0;0;-1.860766;-3.969237;0;Shoot
-2.562788;-3.951478;0;0;0;0;0;0;0;0;-1.868801;-3.901006;0;Shoot
-2.562788;-3.951186;0;0;0;0;0;0;0;0;-1.870852;-3.832074;0;Shoot
-2.562788;-3.950952;0;0;0;0;0;0;0;0;-1.872902;-3.767066;0;Shoot
-2.562788;-3.950766;0;0;0;0;0;0;0;0;-1.874952;-3.705982;0;Shoot
-2.562788;-3.950616;0;0;0;0;0;0;0;0;-1.877002;-3.648823;0;Shoot
-2.562788;-3.950497;0;0;0;0;0;0;0;0;-1.879053;-3.595587;0;Shoot
-2.562788;-3.950401;0;0;0;0;0;0;0;0;-1.882126;-3.533133;0;Shoot
-2.562788;-3.950325;0;0;0;0;0;0;0;0;-1.885199;-3.474602;0;Shoot
-2.562788;-3.950264;0;0;0;0;0;0;0;0;-1.888273;-3.419997;0;Shoot
-2.562788;-3.950215;0;0;0;0;0;0;0;0;-1.891346;-3.369314;0;Shoot
-2.562788;-3.950176;0;0;0;0;0;0;0;0;-1.894419;-3.322556;0;Shoot
-2.562788;-3.950144;0;0;0;0;0;0;0;0;-1.909611;-3.294168;0;Shoot
-2.562788;-3.950119;0;0;0;0;0;0;0;0;-1.924803;-3.269704;0;Shoot
-2.562788;-3.950099;0;0;0;0;0;0;0;0;-1.939994;-3.249164;0;Shoot
-2.534358;-3.950083;0;0;0;0;0;0;0;0;-1.955186;-3.232547;0;Shoot
-2.505927;-3.95007;0;0;0;0;0;0;0;0;-1.970378;-3.219855;0;Shoot
-2.477497;-3.95006;0;0;0;0;0;0;0;0;-1.989575;-3.203842;0;Punch
-2.449066;-3.950052;0;0;0;0;0;0;0;0;-2.008771;-3.191753;0;Punch
-2.420636;-3.950045;0;0;0;0;0;0;0;0;-2.027968;-3.183588;0;Punch
-2.420636;-3.950045;1;0;0;0;0;0;0;0;-2.027968;-3.183588;0;Protect
-2.392205;-3.95004;1;0;0;0;0;0;0;0;-2.047165;-3.179347;0;Protect
-2.363775;-3.950036;1;0;0;0;0;0;0;0;-2.066362;-3.17903;0;Protect
-2.335344;-3.950032;1;0;0;0;0;0;0;0;-2.064121;-3.177243;0;Protect
-2.306914;-3.950029;1;0;0;0;0;0;0;0;-2.061881;-3.17938;0;Protect
-2.278483;-3.950027;1;0;0;0;0;0;0;0;-2.059641;-3.185441;0;Protect
-2.250053;-3.950026;1;0;0;0;0;0;0;0;-2.057401;-3.195426;0;Protect
-2.221622;-3.950024;1;0;0;0;0;0;0;0;-2.055161;-3.209335;0;Protect
-2.193192;-3.950023;1;0;0;0;0;0;0;0;-2.071079;-3.24303;0;Protect
-2.164762;-3.950022;1;0;0;0;0;0;0;0;-2.086997;-3.280649;0;Protect
