X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.4937892;-3.82704;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.506178;-3.712754;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5123724;-3.661497;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5244934;-3.606507;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5366144;-3.555442;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5487354;-3.508301;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5608565;-3.465084;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5729775;-3.42579;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5864872;-3.378369;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.599997;-3.334871;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6135067;-3.295297;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6270165;-3.259647;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6405262;-3.227921;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6274144;-3.207412;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6143026;-3.190828;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6011907;-3.178167;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5880789;-3.16943;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5749671;-3.164617;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.5920773;-3.166552;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6091874;-3.17241;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6262976;-3.182193;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6434078;-3.195899;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6605179;-3.21353;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6746164;-3.234229;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.6887149;-3.258853;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7028133;-3.2874;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7169118;-3.319872;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7310103;-3.356268;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7321578;-3.396972;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7333053;-3.4416;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7344528;-3.490153;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7356003;-3.542629;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7367478;-3.599029;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7451079;-3.661143;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7534681;-3.727181;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7618282;-3.797143;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7785485;-3.948838;0;Shoot
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7875338;-3.858805;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.7958904;-3.772761;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.804247;-3.690641;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8126037;-3.612445;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8209603;-3.538173;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8226536;-3.473815;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8243469;-3.413381;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8260402;-3.356871;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8277335;-3.304285;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8294268;-3.255623;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8240826;-3.21336;0;Jump
-1.766736;-3.945924;0;0;0;0;0;0;0;0;-0.8187383;-3.175021;0;Jump
